step,cumulative time,step time,train loss,current mem MB,peak mem MB
1474,116.40070986747742,0.09447598457336426,0.440074622631073,22.832128,1802.57536
1499,118.43058919906616,0.08101677894592285,0.4848478436470032,22.832128,1802.57536
1524,120.48476791381836,0.0803534984588623,0.5154931545257568,22.832128,1802.57536
1549,122.58377695083618,0.08094120025634766,0.462745726108551,22.832128,1802.57536
1574,124.6405999660492,0.09576916694641113,0.49754682183265686,22.832128,1802.57536
1599,126.67202425003052,0.05291175842285156,0.44175586104393005,22.780928,1138.706432
1624,128.77631258964539,0.0806732177734375,0.47245216369628906,22.832128,1802.57536
1649,130.81112957000732,0.08975768089294434,0.49729886651039124,22.832128,1802.57536
1674,132.84391570091248,0.09072589874267578,0.3995797634124756,22.832128,1802.57536
1699,134.87641739845276,0.07829785346984863,0.49472013115882874,22.832128,1802.57536
1724,136.974689245224,0.08432292938232422,0.4295569062232971,22.832128,1802.57536
1749,139.0239520072937,0.0827491283416748,0.44343939423561096,22.832128,1802.57536
1774,141.02198553085327,0.07773280143737793,0.4535902142524719,22.832128,1802.57536
1799,143.06162762641907,0.08691215515136719,0.5369804501533508,22.832128,1802.57536
1824,145.09645986557007,0.0806126594543457,0.44080743193626404,22.832128,1802.568704
1849,147.13148641586304,0.09660458564758301,0.3713219165802002,22.832128,1802.57536
1874,149.1672945022583,0.08155202865600586,0.3702266812324524,22.832128,1802.57536
1899,151.223703622818,0.0805215835571289,0.40028753876686096,22.832128,1802.57536
1924,153.2790777683258,0.08907008171081543,0.4643633961677551,22.832128,1802.57536
1949,155.29311561584473,0.07898235321044922,0.3686556816101074,22.832128,1802.57536
1974,157.36199021339417,0.08215165138244629,0.4276703894138336,22.832128,1802.57536
1999,159.43993067741394,0.05700850486755371,0.405320405960083,22.780928,1138.706432
