step,cumulative time,step time,train loss,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
1174,74.73661160469055,0.08068132400512695,1.1058456897735596,0.5075354609929078,0.47800164473684215,0.6427472527472528,0.5427614528256676
1199,76.37167644500732,0.06359267234802246,1.0248960256576538,0.511968085106383,0.45387883771929827,0.6246153846153846,0.5301541024803553
1224,77.984299659729,0.061038970947265625,1.0684044361114502,0.4946808510638298,0.45552357456140347,0.5241758241758242,0.49146008326701923
1249,79.56764769554138,0.06238055229187012,1.1260180473327637,0.4844858156028369,0.45278234649122806,0.5320879120879121,0.489785358060659
1274,81.13238883018494,0.06394362449645996,1.1122972965240479,0.5429964539007093,0.4621025219298246,0.5053846153846153,0.5034945304050498
1299,82.76597785949707,0.0583188533782959,1.079840898513794,0.5713652482269503,0.47430098684210525,0.49615384615384617,0.5139400270743005
1324,84.3800585269928,0.07172656059265137,1.0914795398712158,0.5904255319148936,0.4771792763157895,0.5385714285714286,0.5353920789340373
1349,86.00404787063599,0.06516432762145996,1.07456374168396,0.5913120567375887,0.4767680921052632,0.5182417582417583,0.5287739690282035
1374,87.62440776824951,0.06457114219665527,1.058500051498413,0.5904255319148937,0.48019462719298245,0.4610989010989011,0.5105730200689257
1399,89.2366578578949,0.0651235580444336,1.0694345235824585,0.6085992907801419,0.4830729166666667,0.4715384615384615,0.52107022299509
1424,90.8537769317627,0.06592726707458496,1.116685152053833,0.6148049645390071,0.47992050438596495,0.4704395604395605,0.5217216764548441
1449,92.50831198692322,0.057280778884887695,1.0792243480682373,0.62677304964539,0.4688185307017544,0.48923076923076925,0.5282741165259712
1474,94.12876629829407,0.06329727172851562,1.036334753036499,0.6015070921985816,0.46785910087719296,0.5718681318681319,0.5470781083146354
1499,95.7460789680481,0.0668482780456543,1.1448203325271606,0.5926418439716312,0.46854440789473684,0.6138461538461537,0.5583441352375073
